bvp_mean,bvp_std,temp_mean,temp_std,acc_mag_mean,acc_mag_std,emotion
0.1624,9.9553,34.198,0.0248,63.2406,0.3075,Hasya
-0.3325,9.3516,32.51,0.0148,64.78,0.4026,Shanta
1.9988,36.349,33.498,0.004,63.0462,0.1402,Hasya
-0.7402,14.3323,31.746,0.008,62.7652,0.2928,Hasya
-1.1109,206.3027,34.074,0.008,63.6861,3.6351,Bhayanaka
-5.8089,47.8147,34.95,0.0179,63.0236,0.1354,Hasya
4.2009,171.2009,34.07,0.0,65.1442,6.5284,Bhayanaka
0.2959,18.4536,32.587,0.0203,64.6885,2.7186,Shanta
-0.0313,10.6256,31.222,0.0098,63.1422,0.1807,Hasya
0.0412,9.8591,29.917,0.0114,62.5895,0.1639,Shanta
-0.3019,5.4146,31.803,0.0158,63.1335,0.4719,Shanta
0.0583,57.2275,34.502,0.0199,63.2381,2.4222,Shanta
1.3736,32.4727,34.872,0.0183,63.0552,0.2045,Hasya
-0.0932,7.5703,32.361,0.0184,64.3701,0.4527,Bhayanaka
-0.0534,21.4632,32.424,0.0092,62.8724,0.7747,Bhayanaka
1.0343,35.0222,33.024,0.012,63.1385,0.3485,Bhayanaka
-1.248,29.6717,33.66,0.0,62.8056,0.3152,Shanta
-5.2188,86.1656,33.84,0.0,62.8376,0.8889,Bhayanaka
0.1262,3.6884,32.738,0.0098,65.696,4.9805,Bhayanaka
-0.425,33.5543,35.571,0.0134,63.1826,0.2075,Shanta
1.0248,20.7512,31.85,0.0126,64.7263,4.0824,Hasya
0.5126,7.7594,33.37,0.0,63.0984,0.2228,Shanta
0.1271,8.0152,32.038,0.0098,65.4984,3.9002,Bhayanaka
-1.242,164.5744,33.64,0.01,63.4738,4.1865,Bhayanaka
-1.3933,31.0065,34.819,0.0145,62.8537,0.1474,Shanta
-0.1553,16.4063,34.078,0.0098,62.6715,0.2167,Hasya
-0.1781,69.4586,33.726,0.008,63.4096,4.3525,Bhayanaka
-0.024,11.7386,29.716,0.0143,63.096,0.4376,Shanta
1.4012,57.3723,33.386,0.015,62.6481,0.4948,Bhayanaka
-0.1165,7.1102,30.92,0.0134,64.2384,0.3763,Hasya
-0.5132,14.5471,33.514,0.0224,63.1076,0.2236,Bhayanaka
-0.198,30.204,32.932,0.0166,64.6817,0.3043,Shanta
0.3868,85.8615,32.188,0.0194,67.4251,5.6925,Bhayanaka
-0.0361,6.4263,33.134,0.008,62.762,0.1113,Hasya
-0.1741,13.9544,32.812,0.014,63.9703,0.3241,Shanta
0.0116,6.6162,34.058,0.0098,62.8734,0.3655,Shanta
-0.5318,18.7336,33.668,0.0098,63.6002,0.3526,Shanta
0.1415,8.5976,31.9915,0.0036,64.3566,0.5413,Hasya
2.1306,102.6347,30.182,0.0098,62.8401,7.7332,Bhayanaka
1.3322,23.4972,33.68,0.0173,63.339,0.6031,Shanta
-0.2171,73.7304,34.45,0.0126,63.1622,0.0796,Hasya
-0.3829,15.5957,35.5165,0.0149,63.1789,0.0872,Shanta
0.1582,11.2809,30.099,0.0099,62.844,0.5443,Bhayanaka
0.0406,4.4507,30.227,0.0145,62.9889,0.1612,Hasya
-0.0804,5.2171,31.626,0.015,65.3495,0.4296,Shanta
0.1394,37.344,33.058,0.0098,64.368,0.9285,Shanta
0.0232,4.8025,30.45,0.0,62.9109,0.0777,Hasya
1.0819,16.8791,34.093,0.0071,62.7168,0.2309,Hasya
1.0321,24.0107,31.74,0.0184,63.0447,0.0946,Shanta
-0.0332,2.9982,32.184,0.0224,64.5236,0.3886,Bhayanaka
0.1203,9.2395,30.041,0.0099,62.9203,0.3164,Shanta
-0.9402,31.5054,32.062,0.0098,63.5028,0.4199,Bhayanaka
-1.4419,20.9705,32.586,0.008,62.9258,0.6019,Bhayanaka
-0.0946,6.3232,31.978,0.016,64.2243,0.3419,Hasya
0.1254,11.795,32.56,0.01,62.9091,0.1878,Shanta
-0.0808,10.8378,33.004,0.0136,64.9781,0.9048,Hasya
-1.5297,32.428,34.378,0.0098,63.8384,0.2223,Shanta
-0.5999,7.1053,31.122,0.0098,62.2511,3.314,Bhayanaka
-0.3749,33.6781,32.5105,0.0143,64.2311,1.121,Bhayanaka
-1.0866,13.0354,30.842,0.0098,64.0201,0.6341,Hasya
2.2708,35.6194,34.418,0.0098,64.5406,0.1734,Shanta
-0.2528,20.7656,31.618,0.0098,62.8189,0.0921,Shanta
-0.2377,18.5765,34.158,0.004,63.4123,0.4401,Shanta
0.4354,11.5143,33.374,0.008,63.0641,0.0912,Shanta
-0.4513,40.3329,33.268,0.006,63.126,0.2168,Shanta
0.062,15.8101,34.996,0.0049,62.4325,0.3162,Hasya
0.0058,2.8606,30.832,0.0166,65.0309,0.393,Shanta
-0.3368,73.1016,33.834,0.0049,67.8139,14.2617,Bhayanaka
0.8266,12.0975,31.953,0.0203,64.2197,0.3632,Hasya
1.2348,84.1787,33.7025,0.013,63.972,6.1814,Shanta
-0.3282,26.7526,30.002,0.0098,62.8773,0.4463,Hasya
0.4649,16.471,31.406,0.015,64.8773,0.5798,Shanta
-1.1153,53.0191,33.458,0.0133,62.918,1.3053,Bhayanaka
0.0286,5.8352,32.09,0.0126,64.0374,0.4589,Bhayanaka
1.4085,30.7728,32.648,0.0098,67.0936,11.1269,Bhayanaka
-1.1727,55.3999,32.722,0.016,64.2867,0.1853,Hasya
0.3471,13.8145,34.06,0.0148,62.9774,0.178,Hasya
0.2108,5.0305,30.463,0.0095,62.917,0.1095,Hasya
0.8528,12.5964,32.936,0.0092,62.992,0.6144,Bhayanaka
-0.0975,32.5844,32.878,0.0252,62.8738,0.4619,Bhayanaka
0.2695,5.409,30.964,0.0092,63.9434,0.3408,Hasya
-0.3697,99.5272,32.284,0.0128,64.3874,1.2279,Bhayanaka
0.5253,18.7291,33.386,0.008,65.0549,1.3955,Shanta
2.8174,38.9791,33.268,0.006,62.8989,0.0631,Shanta
-0.6954,23.2961,32.698,0.0147,62.8539,0.5409,Bhayanaka
0.4295,14.1359,34.336,0.0049,63.2851,0.0,Hasya
1.3746,49.8895,32.3535,0.0149,66.4065,16.443,Bhayanaka
0.5455,13.1514,33.937,0.0095,62.8948,0.443,Shanta
-0.3891,6.1465,30.15,0.0126,62.547,0.3301,Hasya
-0.3937,12.9008,34.622,0.0098,63.1568,0.1735,Shanta
-0.1606,5.3871,33.11,0.0126,62.6337,0.3203,Hasya
-0.0698,5.3156,30.962,0.0133,63.9213,0.3642,Hasya
-0.0682,15.1634,33.644,0.012,63.541,0.2801,Shanta
0.5752,10.224,32.602,0.0098,62.84,0.3147,Shanta
0.1544,23.7138,33.422,0.0098,63.3226,0.1135,Hasya
0.0791,40.0305,33.726,0.015,62.6454,0.91,Shanta
-0.5622,19.9087,33.56,0.01,63.929,1.8309,Shanta
0.0314,2.0165,32.61,0.0,65.5258,0.7998,Bhayanaka
0.0827,19.1461,32.966,0.008,64.8229,7.8511,Bhayanaka
0.2251,14.7852,34.152,0.004,63.3031,0.3073,Hasya
-1.7637,42.221,30.232,0.0154,62.8573,1.3176,Bhayanaka
-0.1122,11.3619,32.355,0.015,62.8592,0.2853,Hasya
2.281,123.4581,34.19,0.0173,63.9753,10.2593,Bhayanaka
-3.4601,149.7178,33.764,0.0211,62.6726,0.4795,Bhayanaka
2.8191,121.8558,32.64,0.0126,65.0341,12.4029,Bhayanaka
-1.4175,47.8349,33.486,0.0136,62.7245,0.532,Bhayanaka
0.0616,17.8487,32.935,0.0153,64.3603,0.7906,Bhayanaka
-0.2585,10.5202,33.962,0.016,63.0666,0.5344,Shanta
-0.428,43.3977,32.858,0.0147,65.5605,6.5961,Bhayanaka
-0.0965,10.6953,31.218,0.0098,63.1071,0.1074,Hasya
-0.0505,19.9344,33.554,0.0233,62.7725,0.4851,Bhayanaka
0.3356,5.5824,33.13,0.0,62.7537,0.0979,Hasya
-0.0697,4.9062,30.472,0.0199,62.9166,0.0357,Hasya
0.0679,16.6667,33.1385,0.0106,63.4493,0.4784,Bhayanaka
-1.687,57.1965,33.268,0.0108,63.1717,0.3822,Shanta
1.8334,38.6627,33.155,0.005,62.9631,1.8761,Bhayanaka
-0.0987,18.94,31.598,0.0098,62.7808,0.1311,Shanta
-0.0633,12.888,29.995,0.0087,62.878,0.5051,Bhayanaka
-0.0842,16.6665,31.766,0.008,63.499,0.3303,Hasya
-0.2767,6.2085,32.99,0.011,64.9521,1.474,Bhayanaka
4.0535,170.1928,33.977,0.0095,62.4294,0.6147,Bhayanaka
-0.0672,3.6544,33.02,0.0245,65.1833,0.3571,Hasya
1.171,22.0164,31.948,0.006,63.138,0.3245,Shanta
0.0347,14.6022,30.874,0.015,62.8858,0.2695,Shanta
-0.4886,11.7167,31.782,0.0098,62.2544,0.3628,Hasya
-0.0844,6.3768,32.386,0.015,62.7604,0.481,Hasya
-0.365,41.3645,32.214,0.008,65.5574,1.2791,Bhayanaka
0.4308,23.1042,34.106,0.008,63.4144,0.4771,Hasya
-0.2911,14.7976,31.865,0.0199,64.5184,0.1701,Hasya
-0.2221,12.9038,32.346,0.012,62.6356,1.0223,Hasya
-2.0286,31.6941,33.154,0.0049,67.0075,14.43,Bhayanaka
0.0763,5.5572,33.406,0.008,62.6702,0.3679,Hasya
0.561,37.7176,34.21,0.0276,63.0517,1.1633,Hasya
0.1398,35.8516,33.416,0.0092,63.119,0.2492,Hasya
-0.0002,18.4196,34.138,0.0098,63.1515,0.7055,Hasya
0.0134,10.3889,33.602,0.0098,63.288,0.4741,Shanta
-0.2645,20.0112,32.954,0.008,62.8371,0.6147,Bhayanaka
-0.2439,12.4152,30.47,0.0,63.1156,0.3449,Shanta
0.409,16.1285,33.461,0.0099,64.3641,0.2096,Shanta
0.0078,4.6117,29.777,0.0158,62.4065,0.221,Shanta
0.2235,4.0948,31.674,0.008,65.4085,0.4159,Shanta
-1.7767,40.1789,33.478,0.0098,63.0778,0.3059,Shanta
-1.1335,15.351,29.948,0.0178,63.0806,3.0883,Shanta
0.1469,18.2891,30.006,0.008,62.8205,0.8312,Hasya
0.3693,12.1448,30.892,0.014,63.014,1.488,Hasya
0.7702,55.0833,32.5195,0.0143,65.4758,4.9726,Bhayanaka
-0.2655,5.2666,30.267,0.0095,62.9019,0.2788,Hasya
-0.7936,40.853,32.838,0.004,64.4022,0.3174,Hasya
0.8929,46.6835,33.422,0.0098,63.2393,0.6185,Hasya
0.9225,30.6094,31.79,0.0126,62.6254,0.7818,Hasya
-0.152,8.5486,32.886,0.008,65.0398,0.5143,Bhayanaka
1.2098,25.2396,33.53,0.0,63.2915,0.2092,Hasya
1.6995,76.7704,34.033,0.0071,63.8638,4.9917,Shanta
-0.177,9.4107,31.2,0.0205,63.1206,0.1583,Hasya
-0.4566,12.5781,32.046,0.008,63.7923,0.4586,Bhayanaka
0.8302,10.0945,30.159,0.0205,63.0817,0.114,Shanta
0.8555,13.8041,32.016,0.0206,63.0775,0.1341,Shanta
-0.0177,17.0882,32.958,0.0133,63.1461,0.0848,Bhayanaka
0.3187,7.3124,32.358,0.0147,62.7621,0.9541,Hasya
-0.8657,45.9978,30.01,0.0126,62.8416,1.273,Bhayanaka
-0.4401,20.8301,33.526,0.0143,63.0463,0.2984,Hasya
0.0958,13.839,33.152,0.004,62.9284,0.41,Shanta
-0.193,13.5878,34.047,0.0145,63.071,0.1765,Hasya
-0.322,10.3408,32.456,0.0169,64.3042,0.5314,Bhayanaka
0.2122,12.0583,31.15,0.0089,63.1563,0.2298,Hasya
0.0415,5.0736,32.684,0.0224,65.5642,1.1425,Bhayanaka
-0.2455,8.9378,31.074,0.015,62.5309,0.4649,Shanta
-0.7537,26.009,34.024,0.012,63.2596,0.4668,Shanta
0.0527,11.0425,29.502,0.0098,62.8325,0.3306,Shanta
-0.0445,3.728,30.078,0.0098,62.9121,0.37,Hasya
17.9023,133.3845,32.985,0.0116,64.9859,0.7856,Hasya
1.9197,106.1404,33.015,0.015,62.735,1.6892,Bhayanaka
0.8274,30.8836,33.68,0.0,62.7279,0.7728,Shanta
-1.0465,37.2368,32.412,0.014,63.4223,0.4271,Bhayanaka
0.1462,6.7116,32.394,0.008,62.6425,0.1853,Hasya
0.3343,13.9441,31.766,0.008,63.535,0.2976,Hasya
-0.1395,82.5211,35.131,0.0044,63.3519,0.4866,Shanta
2.0838,106.0957,33.966,0.015,63.6507,9.071,Bhayanaka
-0.1933,12.7392,32.5,0.0,64.6955,0.3016,Shanta
-0.7372,30.1465,33.682,0.016,63.0185,0.4667,Shanta
0.15,7.0451,33.09,0.0,62.8544,0.1338,Hasya
0.5534,20.0279,33.102,0.0098,62.9855,1.4429,Bhayanaka
-0.2347,6.2871,31.885,0.0087,64.5226,0.1369,Hasya
-0.1739,6.389,33.262,0.0098,62.6829,0.0902,Hasya
2.384,53.1671,32.564,0.0092,64.7269,2.0285,Bhayanaka
-0.5642,104.3284,33.692,0.0147,63.354,0.6745,Shanta
-0.0419,5.4804,33.406,0.008,62.6835,0.361,Hasya
-0.6206,75.3194,34.906,0.008,63.0314,0.1561,Hasya
1.1587,17.326,34.582,0.0098,63.1261,0.1532,Shanta
0.6852,13.8399,32.408,0.014,62.5634,0.4163,Hasya
0.713,85.2801,32.33,0.011,67.0004,18.2401,Bhayanaka
-1.0739,23.3986,31.276,0.0092,63.1407,0.3598,Shanta
-0.4305,56.1976,33.39,0.0179,62.6586,0.4893,Bhayanaka
0.4395,46.1194,32.67,0.01,65.0988,5.1236,Bhayanaka
-0.1277,11.3993,30.86,0.0134,63.026,0.4489,Shanta
0.5487,51.8908,33.192,0.0248,63.1131,4.0726,Bhayanaka
-0.1569,10.375,31.214,0.008,63.1964,0.3137,Hasya
0.0596,25.6699,31.716,0.0156,63.0792,0.2535,Shanta
1.0218,13.1133,31.869,0.0134,64.4528,0.5234,Hasya
1.958,15.3138,33.756,0.0111,62.7786,0.0512,Shanta
1.2614,48.0601,33.004,0.0136,62.8142,0.7349,Bhayanaka
-0.2346,11.2283,31.714,0.008,62.2422,0.2006,Hasya
-0.2418,10.8181,31.73,0.0126,62.8627,0.4101,Hasya
0.5038,27.2367,29.897,0.0158,62.5398,0.4165,Shanta
0.3141,11.2006,31.725,0.0153,64.6439,0.2262,Shanta
0.9369,21.6397,34.74,0.01,64.2091,0.1652,Shanta
-0.7336,66.472,34.433,0.0071,63.1859,0.3222,Hasya
-0.2154,10.6573,32.412,0.0108,62.7321,0.5077,Hasya
0.2717,10.1951,32.616,0.0128,65.3706,7.6015,Bhayanaka
-0.5163,20.3633,32.356,0.0174,68.5415,21.0971,Bhayanaka
0.3341,33.246,34.798,0.0204,63.1357,0.3661,Shanta
-4.2158,74.1307,33.346,0.012,63.0472,2.5508,Bhayanaka
0.9362,12.9069,31.646,0.015,62.902,0.4063,Hasya
0.769,14.3433,32.746,0.008,65.8407,7.4145,Bhayanaka
0.4356,11.5173,33.031,0.0044,63.1093,0.4744,Bhayanaka
0.0949,6.7526,29.87,0.0126,62.5287,1.1536,Shanta
-0.0933,4.244,33.0325,0.0109,65.1364,0.389,Hasya
-1.0159,53.2298,32.822,0.0098,64.3748,0.3706,Hasya
-0.0089,9.0484,33.55,0.0126,63.0361,0.3062,Shanta
0.0764,6.5736,33.102,0.0098,62.6315,0.3637,Hasya
-0.2955,15.1891,32.685,0.018,64.5484,0.2647,Shanta
0.0532,5.9553,34.172,0.0098,62.9264,0.4384,Shanta
-0.0628,117.7014,33.893,0.0145,62.8793,0.5824,Bhayanaka
-0.2498,121.7553,32.734,0.008,64.7197,13.5967,Bhayanaka
0.2108,97.1942,34.992,0.004,62.9607,5.3831,Hasya
-0.3755,36.8571,33.43,0.0155,63.0209,0.4567,Shanta
0.3458,7.4417,32.278,0.0098,64.584,0.5317,Bhayanaka
-0.5754,110.1713,34.806,0.0233,63.7893,3.1799,Shanta
1.1347,24.4474,33.466,0.008,63.3181,0.2354,Hasya
0.4856,17.1259,31.586,0.008,62.7643,0.1153,Shanta
-0.724,64.0268,34.431,0.0173,63.1269,0.0,Hasya
-0.0381,10.0848,30.05,0.0,62.7947,0.7249,Hasya
0.3482,7.0864,32.144,0.0174,65.4992,0.1401,Bhayanaka
0.3246,54.1129,32.752,0.0108,64.3732,0.0663,Hasya
-0.2987,4.504,30.23,0.0126,62.7021,0.3841,Shanta
-0.3734,21.5865,34.334,0.0049,63.8535,0.3793,Shanta
0.0197,7.2837,31.942,0.016,64.289,0.463,Hasya
0.7283,16.2403,32.5395,0.0132,64.751,0.3803,Shanta
0.0471,7.9992,29.35,0.0126,63.0896,0.313,Shanta
0.0689,2.4278,31.024,0.0156,65.0178,0.399,Shanta
0.2043,2.4272,30.726,0.008,62.4063,0.631,Bhayanaka
-0.9149,36.3601,32.91,0.0,64.6366,0.1964,Shanta
-0.1083,30.516,33.118,0.0098,62.6963,0.5035,Bhayanaka
0.3812,50.8006,35.688,0.0194,63.4532,1.2468,Shanta
-0.5096,8.6996,34.002,0.0147,62.9847,0.0114,Shanta
-0.2902,29.8701,31.768,0.0166,63.16,0.3114,Shanta
-0.9171,58.2383,32.762,0.0098,64.0894,0.2448,Hasya
-1.6104,25.612,34.0225,0.013,62.9062,2.1666,Bhayanaka
1.0447,49.8426,35.93,0.0219,63.0776,3.3873,Shanta
0.3081,12.2802,34.079,0.0099,62.853,0.1367,Hasya
0.1256,4.0056,32.201,0.0137,64.5463,0.7168,Bhayanaka
2.278,33.5166,34.382,0.0098,65.5743,6.8948,Shanta
0.8713,21.2444,33.43,0.0179,64.3112,0.1806,Shanta
-9.4497,164.1117,29.89,0.0126,62.3372,0.3265,Shanta
8.3576,136.6974,32.664,0.0111,65.3898,19.9387,Bhayanaka
0.0072,33.9038,34.402,0.0098,65.2065,0.1869,Shanta
-0.1487,6.746,32.544,0.0092,63.7149,1.9795,Bhayanaka
0.0001,2.446,29.978,0.0098,62.8322,0.3476,Hasya
0.5229,27.1516,32.07,0.0155,63.6862,0.9088,Bhayanaka
-0.4237,6.1067,30.958,0.0183,64.0402,0.5116,Hasya
0.36,18.075,31.722,0.0098,62.1438,0.3008,Hasya
-0.0042,1.0089,33.062,0.0098,64.7831,0.5444,Bhayanaka
-2.3502,117.6014,34.43,0.0,63.1991,0.322,Hasya
0.4324,12.7383,33.8,0.01,63.7016,0.2424,Shanta
4.1766,70.0493,32.525,0.0218,66.1753,15.7622,Bhayanaka
0.2608,18.3812,34.25,0.0155,63.1194,0.3622,Shanta
-0.1033,10.5179,33.013,0.0173,62.7655,2.6528,Bhayanaka
-0.1057,13.5851,33.543,0.0095,63.0254,0.2203,Bhayanaka
1.607,28.1976,34.818,0.0098,63.2095,0.2977,Shanta
-0.0358,16.3976,32.98,0.0148,64.2325,0.9549,Bhayanaka
-0.0644,5.6397,32.474,0.015,64.5622,0.4877,Bhayanaka
-0.114,4.2818,32.737,0.0114,64.8117,0.3061,Hasya
3.2047,126.5995,34.985,0.0102,63.0779,9.3073,Hasya
-0.1361,8.8135,31.132,0.014,63.3641,0.2981,Hasya
0.6669,16.3005,29.838,0.0098,63.0699,0.5041,Shanta
0.2218,18.4721,32.051,0.0134,64.01,0.7587,Bhayanaka
-0.0587,10.2308,29.889,0.0134,62.3807,0.3508,Shanta
-0.145,5.2402,30.266,0.015,62.8864,0.2601,Hasya
-2.1986,50.7639,32.314,0.008,64.5602,4.3795,Hasya
0.0499,6.1886,29.863,0.0095,62.9068,0.4647,Shanta
-1.0444,57.6194,32.76,0.01,64.0819,0.3235,Hasya
-0.207,4.349,33.006,0.012,65.009,0.2628,Hasya
-1.0408,30.8947,33.515,0.015,63.058,0.1107,Hasya
-0.6981,25.1236,33.44,0.01,63.1507,0.4514,Hasya
-0.5953,13.1522,34.944,0.0092,62.6677,0.5708,Hasya
0.6642,19.1836,30.88,0.01,62.7405,0.7264,Hasya
0.9625,24.693,32.225,0.014,64.9523,0.6194,Shanta
-0.6265,20.1326,32.952,0.0087,62.8435,0.4357,Bhayanaka
4.9762,253.1084,33.633,0.0145,62.4031,0.5788,Bhayanaka
-1.5612,85.9895,32.776,0.0156,64.429,6.3214,Hasya
-0.665,59.1369,32.564,0.0156,65.0086,2.0916,Bhayanaka
0.3555,26.9294,33.462,0.0098,68.3005,23.5498,Bhayanaka
-0.3276,15.7576,32.426,0.008,62.9567,2.4863,Bhayanaka
-0.4064,8.3271,30.123,0.0114,62.8473,0.3376,Bhayanaka
-0.216,10.1464,31.102,0.0098,62.7306,4.115,Bhayanaka
5.6901,169.7915,34.361,0.0221,63.6633,12.065,Bhayanaka
1.0422,52.8953,32.774,0.008,64.2604,0.2938,Hasya
-0.912,15.3818,35.656,0.0049,63.2161,0.4717,Shanta
-0.0122,12.8146,31.646,0.015,62.8781,0.3765,Hasya
-0.0791,5.3309,30.203,0.0095,63.0635,0.0,Hasya
2.2861,29.0098,34.09,0.0,63.708,0.4647,Hasya
-7.374,232.6044,33.662,0.0098,62.4187,0.735,Bhayanaka
-6.6987,105.0714,32.656,0.0092,63.7759,17.5488,Bhayanaka
0.3128,50.9308,32.14,0.0155,63.5153,0.7168,Bhayanaka
0.7269,16.231,33.308,0.006,63.3034,0.4298,Shanta
0.0657,10.2924,32.344,0.0136,62.7058,0.7722,Hasya
-1.3424,20.1331,32.44,0.01,62.8328,0.7348,Bhayanaka
-0.0727,20.5836,32.971,0.0118,63.2839,4.7737,Bhayanaka
0.0186,53.6861,32.73,0.0,64.2427,0.2458,Hasya
-0.3138,7.5173,32.032,0.0282,64.6414,2.1404,Bhayanaka
0.2649,15.8703,34.041,0.0099,63.1731,0.4641,Hasya
-0.606,12.664,32.527,0.009,62.912,0.1779,Shanta
-0.2889,18.0666,33.524,0.012,62.8957,0.4443,Hasya
0.0571,30.4031,32.262,0.0098,64.0294,0.4254,Shanta
0.348,22.183,30.846,0.008,62.865,1.2192,Shanta
-0.2552,120.7343,34.526,0.0143,64.2211,13.9984,Bhayanaka
-0.745,16.678,34.154,0.0049,63.1447,1.4025,Hasya
4.1418,206.3102,35.578,0.0098,63.5162,6.6452,Shanta
-0.1851,15.842,32.531,0.0179,64.7299,0.4161,Shanta
-0.0997,6.3594,32.919,0.0099,64.9429,0.3663,Hasya
0.0331,12.8911,29.622,0.0098,63.0227,0.3896,Shanta
0.6993,17.7048,31.43,0.0126,65.2065,0.1339,Shanta
-1.4489,29.0248,32.057,0.0193,64.2569,6.2058,Bhayanaka
0.1609,28.3668,34.694,0.0206,63.013,0.3058,Shanta
1.1302,29.6513,31.766,0.015,63.1676,0.3003,Shanta
-0.4961,15.9182,33.389,0.0044,62.7531,0.0887,Shanta
0.8512,13.0403,31.988,0.0098,64.2189,0.2887,Hasya
-0.1764,92.7249,35.586,0.015,63.1882,1.3642,Shanta
1.0804,20.5874,32.042,0.0098,63.6154,0.4975,Bhayanaka
-0.0501,4.4005,31.254,0.015,62.9162,0.175,Shanta
9.2577,74.8415,34.874,0.008,63.1921,0.3533,Shanta
-2.6761,73.1632,34.943,0.0095,63.3478,0.72,Hasya
0.6602,83.0678,34.378,0.0098,63.5583,5.406,Shanta
-1.7531,47.9776,34.368,0.016,65.7306,6.617,Shanta
-0.1832,59.5336,34.086,0.015,63.3741,0.416,Hasya
-4.3513,156.4323,30.177,0.0095,63.424,9.4019,Bhayanaka
0.1688,19.0209,33.408,0.006,63.315,0.0525,Hasya
-1.6167,26.5221,33.49,0.0,63.0555,0.0,Hasya
0.1959,2.7908,31.142,0.0098,62.3322,1.2347,Bhayanaka
0.6329,73.7563,34.11,0.0126,63.4212,0.6351,Hasya
0.019,24.6091,30.826,0.015,62.4956,1.1372,Bhayanaka
-0.2496,16.511,29.418,0.0098,62.9523,0.4289,Shanta
0.1805,10.8573,34.015,0.015,63.1647,0.3319,Shanta
-2.8232,38.5696,32.156,0.0049,65.7236,8.4454,Bhayanaka
1.9854,31.3143,33.06,0.01,64.2172,0.3907,Shanta
-1.5042,27.2264,34.466,0.015,63.4145,0.0903,Hasya
-0.1582,7.9223,32.434,0.008,64.2725,0.3497,Bhayanaka
-0.3634,11.2482,29.828,0.0178,62.4129,0.3662,Shanta
0.5379,25.3009,29.386,0.0196,63.0568,0.5426,Shanta
-0.1792,4.0927,30.394,0.015,62.9228,0.4791,Shanta
0.8541,29.1279,34.843,0.0142,62.8751,0.3139,Shanta
-0.3318,9.21,30.45,0.0179,63.0067,0.3326,Hasya
-0.2753,11.078,31.17,0.0126,63.1983,0.2082,Hasya
-0.0655,25.5124,32.226,0.015,63.931,0.2818,Shanta
-0.1061,3.1446,31.034,0.008,62.5882,1.1558,Bhayanaka
1.1536,30.9126,32.236,0.0156,63.4758,0.3516,Bhayanaka
-0.039,4.2881,30.122,0.0098,62.8057,0.3907,Hasya
-0.4632,26.8186,32.478,0.0098,64.6707,1.5323,Bhayanaka
0.0037,45.5592,33.942,0.016,63.0767,2.988,Bhayanaka
0.8498,88.7968,32.206,0.0143,64.3479,0.9396,Bhayanaka
1.4281,26.9924,34.058,0.016,64.6537,4.3484,Shanta
-0.1752,15.2602,32.6605,0.0092,64.1951,0.631,Bhayanaka
-0.136,14.3948,32.487,0.0119,62.8958,0.4982,Bhayanaka
0.0489,18.7787,31.718,0.0098,62.1342,0.3659,Hasya
-1.9431,37.3757,33.668,0.0098,62.3441,0.3468,Shanta
-0.2232,5.055,31.074,0.0196,62.499,1.6348,Bhayanaka
-0.2453,9.0183,32.324,0.012,64.3975,0.4982,Bhayanaka
-0.1959,5.3936,33.138,0.0098,62.7623,0.0772,Hasya
0.0668,92.5001,32.968,0.0108,62.9877,2.0934,Bhayanaka
1.2384,99.0429,32.11,0.0,64.0939,8.6228,Bhayanaka
-1.8257,49.1259,34.8,0.0118,63.3545,0.0495,Hasya
-0.3674,12.0728,34.114,0.008,62.9915,0.122,Hasya
-0.1478,12.3342,33.412,0.006,64.504,0.3419,Shanta
-0.2682,9.4247,31.957,0.0171,64.3536,0.4722,Hasya
2.7468,47.0267,34.76,0.01,63.7799,1.6044,Shanta
-0.5011,10.1211,31.16,0.0161,63.4338,0.2753,Hasya
-0.255,19.0834,33.524,0.012,62.9052,0.4361,Hasya
-1.789,181.7072,33.634,0.012,62.8768,1.4419,Bhayanaka
1.1452,13.6135,33.61,0.0126,65.1156,7.5744,Bhayanaka
-0.1416,9.4971,30.73,0.0126,64.096,0.4345,Shanta
0.0756,2.438,32.598,0.0098,65.5337,0.7101,Bhayanaka
-0.3048,53.8962,33.336,0.0049,62.7028,0.8242,Bhayanaka
-0.1418,11.2198,33.0105,0.0143,63.1348,0.3404,Bhayanaka
0.4209,17.8212,32.269,0.0118,63.8765,0.3053,Shanta
0.8126,32.7266,30.218,0.0098,63.1476,3.7431,Hasya
-0.2887,12.0854,34.218,0.0098,63.0128,0.4624,Shanta
-0.1739,7.9547,30.45,0.0,62.4172,0.2496,Shanta
0.754,30.088,33.596,0.018,62.4821,0.4462,Shanta
-0.7931,20.5755,35.016,0.0191,62.6639,0.2903,Hasya
-0.4945,26.9619,31.994,0.0049,64.358,1.9671,Hasya
-1.0884,125.7251,33.586,0.008,62.724,0.749,Bhayanaka
0.0644,25.7331,33.43,0.0126,63.0026,0.2146,Hasya
-0.1036,7.8298,30.908,0.014,64.5907,0.3741,Hasya
1.2585,56.9015,30.142,0.016,67.1902,12.7963,Bhayanaka
2.11,32.1545,32.828,0.0098,63.76,0.3946,Shanta
0.3402,16.6893,32.335,0.005,62.5206,0.8652,Hasya
0.507,55.2364,34.193,0.0179,62.9908,2.3465,Shanta
-0.592,12.0777,30.926,0.015,62.4631,1.8203,Bhayanaka
0.3058,12.8169,30.848,0.006,62.5054,0.3531,Hasya
-0.3609,14.8276,34.512,0.0147,63.1629,0.2192,Shanta
-0.4341,34.4695,32.986,0.0111,64.4043,0.47,Shanta
0.0033,9.7195,34.034,0.0287,62.9354,0.4688,Shanta
